Fruit,Year,Month,Sales
Acadia,2014,AUG,638152
Acadia,2014,SEP,418173
Acadia,2014,OCT,313920
Acadia,2014,NOV,31013
Acadia,2014,DEC,13510
Acadia,2014,Total_visitors,2563129
Acadia,2013,JAN,11249
Acadia,2013,FEB,9869
Acadia,2013,MAR,20631
Acadia,2013,APR,47090
Acadia,2013,MAY,133653
Acadia,2013,JUN,315791
Acadia,2013,JUL,555308
Acadia,2013,AUG,617306
Acadia,2013,SEP,400400
Acadia,2013,OCT,94904
Acadia,2013,NOV,41181
Acadia,2013,DEC,7540
Acadia,2013,Total_visitors,2254922
Acadia,2012,JAN,11930
Acadia,2012,FEB,12388
Acadia,2012,MAR,22684
Acadia,2012,APR,59471
Acadia,2012,MAY,157406
Acadia,2012,JUN,309198
Acadia,2012,JUL,539234
Acadia,2012,AUG,574307
Acadia,2012,SEP,391810
Acadia,2012,OCT,302932
Acadia,2012,NOV,38385
Acadia,2012,DEC,11307
Acadia,2012,Total_visitors,2431052
Acadia,2011,JAN,10428
Acadia,2011,FEB,9533
Acadia,2011,MAR,19510
Acadia,2011,APR,58307
Acadia,2011,MAY,132720
Acadia,2011,JUN,297222
Acadia,2011,JUL,559892
Acadia,2011,AUG,583153
Acadia,2011,SEP,387868
Acadia,2011,OCT,270477
Acadia,2011,NOV,34192
Acadia,2011,DEC,11343
Acadia,2011,Total_visitors,2374645
Acadia,2010,JAN,10510
Acadia,2010,FEB,13398
Acadia,2010,MAR,26080
Acadia,2010,APR,57992
Acadia,2010,MAY,169898
Acadia,2010,JUN,286635
Acadia,2010,JUL,545382
Acadia,2010,AUG,627918
Acadia,2010,SEP,431001
Acadia,2010,OCT,289114
Acadia,2010,NOV,36736
Acadia,2010,DEC,9544
Acadia,2010,Total_visitors,2504208
Acadia,2009,JAN,9366
Acadia,2009,FEB,9751
Acadia,2009,MAR,19258
Acadia,2009,APR,59277
Acadia,2009,MAY,129885
Acadia,2009,JUN,244780
Acadia,2009,JUL,457622
Acadia,2009,AUG,586446
Acadia,2009,SEP,399789
Acadia,2009,OCT,258007
Acadia,2009,NOV,44042
Acadia,2009,DEC,9475
Acadia,2009,Total_visitors,2227698
Acadia,2008,JAN,10744
Acadia,2008,FEB,11131
Acadia,2008,MAR,17489
Acadia,2008,APR,53798
Acadia,2008,MAY,125679
Acadia,2008,JUN,263542
Acadia,2008,JUL,470295
Acadia,2008,AUG,514443
Acadia,2008,SEP,319582
Acadia,2008,OCT,246533
Acadia,2008,NOV,32759
Acadia,2008,DEC,9862
Acadia,2008,Total_visitors,2075857
Acadia,2007,JAN,12415
Acadia,2007,FEB,11068
Acadia,2007,MAR,19220
Acadia,2007,APR,61775
Acadia,2007,MAY,132152
Acadia,2007,JUN,273765
Acadia,2007,JUL,461894
Acadia,2007,AUG,544892
Acadia,2007,SEP,371217
Acadia,2007,OCT,263311
Acadia,2007,NOV,41449
Acadia,2007,DEC,9070
Acadia,2007,Total_visitors,2202228
Acadia,2006,JAN,13494
Acadia,2006,FEB,12924
Acadia,2006,MAR,21695
Acadia,2006,APR,59034
Acadia,2006,MAY,120889
Acadia,2006,JUN,244333
Acadia,2006,JUL,476631
Acadia,2006,AUG,506833
Acadia,2006,SEP,330649
Acadia,2006,OCT,249850
Acadia,2006,NOV,33903
Acadia,2006,DEC,13353
Acadia,2006,Total_visitors,2083588
Acadia,2005,JAN,10810
Acadia,2005,FEB,11831
Acadia,2005,MAR,18917
Acadia,2005,APR,59773
Acadia,2005,MAY,110330
Acadia,2005,JUN,275175
Acadia,2005,JUL,468512
Acadia,2005,AUG,519350
Acadia,2005,SEP,321070
Acadia,2005,OCT,207599
Acadia,2005,NOV,37101
Acadia,2005,DEC,11016
Acadia,2005,Total_visitors,2051484
Acadia,2004,JAN,11861
Acadia,2004,FEB,14266
Acadia,2004,MAR,20952
Acadia,2004,APR,60180
Acadia,2004,MAY,134597
Acadia,2004,JUN,305134
Acadia,2004,JUL,471406
Acadia,2004,AUG,524675
Acadia,2004,SEP,357146
Acadia,2004,OCT,261284
Acadia,2004,NOV,34125
Acadia,2004,DEC,12221
Acadia,2004,Total_visitors,2207847
Acadia,2003,JAN,22917
Acadia,2003,FEB,21993
Acadia,2003,MAR,34274
Acadia,2003,APR,68444
Acadia,2003,MAY,135443
Acadia,2003,JUN,309230
Acadia,2003,JUL,547836
Acadia,2003,AUG,595191
Acadia,2003,SEP,376060
Acadia,2003,OCT,262412
Acadia,2003,NOV,44294
Acadia,2003,DEC,12968
Acadia,2003,Total_visitors,2431062
Acadia,2002,JAN,15309
Acadia,2002,FEB,25071
Acadia,2002,MAR,34498
Acadia,2002,APR,72528
Acadia,2002,MAY,163145
Acadia,2002,JUN,325441
Acadia,2002,JUL,571119
Acadia,2002,AUG,636824
Acadia,2002,SEP,392531
Acadia,2002,OCT,271312
Acadia,2002,NOV,36589
Acadia,2002,DEC,14205
Acadia,2002,Total_visitors,2558572
Acadia,2001,JAN,18090
Acadia,2001,FEB,23926
Acadia,2001,MAR,35473
Acadia,2001,APR,76007
Acadia,2001,MAY,157353
Acadia,2001,JUN,325242
Acadia,2001,JUL,558641
Acadia,2001,AUG,630240
Acadia,2001,SEP,377456
Acadia,2001,OCT,257280
Acadia,2001,NOV,41353
Acadia,2001,DEC,15490
Acadia,2001,Total_visitors,2516551
Acadia,2000,JAN,22500
Acadia,2000,FEB,23848
Acadia,2000,MAR,35423
Acadia,2000,APR,78555
Acadia,2000,MAY,166456
Acadia,2000,JUN,319208
Acadia,2000,JUL,547929
Acadia,2000,AUG,594904
Acadia,2000,SEP,378135
Acadia,2000,OCT,253626
Acadia,2000,NOV,33693
Acadia,2000,DEC,14961
Acadia,2000,Total_visitors,2469238
Acadia,1999,JAN,16430
Acadia,1999,FEB,17162
Acadia,1999,MAR,33688
Acadia,1999,APR,82993
Acadia,1999,MAY,174610
Acadia,1999,JUN,315980
Acadia,1999,JUL,562996
Acadia,1999,AUG,639073
Acadia,1999,SEP,426024
Acadia,1999,OCT,277644
Acadia,1999,NOV,39416
Acadia,1999,DEC,16211
Acadia,1999,Total_visitors,2602227
Acadia,1998,JAN,16726
Acadia,1998,FEB,17028
Acadia,1998,MAR,27500
Acadia,1998,APR,81896
Acadia,1998,MAY,148052
Acadia,1998,JUN,307208
Acadia,1998,JUL,565477
Acadia,1998,AUG,701097
Acadia,1998,SEP,391378
Acadia,1998,OCT,266138
Acadia,1998,NOV,55225
Acadia,1998,DEC,16772
Acadia,1998,Total_visitors,2594497
Acadia,1997,JAN,16292
Acadia,1997,FEB,17230
Acadia,1997,MAR,27035
Acadia,1997,APR,77005
Acadia,1997,MAY,132194
Acadia,1997,JUN,340064
Acadia,1997,JUL,622847
Acadia,1997,AUG,758140
Acadia,1997,SEP,404808
Acadia,1997,OCT,287171
Acadia,1997,NOV,57810
Acadia,1997,DEC,19710
Acadia,1997,Total_visitors,2760306
Acadia,1996,JAN,17655
Acadia,1996,FEB,15576
Acadia,1996,MAR,32452
Acadia,1996,APR,76597
Acadia,1996,MAY,166290
Acadia,1996,JUN,327723
Acadia,1996,JUL,571017
Acadia,1996,AUG,714090
Acadia,1996,SEP,426562
Acadia,1996,OCT,280577
Acadia,1996,NOV,56828
Acadia,1996,DEC,19464
Acadia,1996,Total_visitors,2704831
Acadia,1995,JAN,14894
Acadia,1995,FEB,20510
Acadia,1995,MAR,32120
Acadia,1995,APR,86198
Acadia,1995,MAY,175550
Acadia,1995,JUN,355270
Acadia,1995,JUL,626947
Acadia,1995,AUG,753799
Acadia,1995,SEP,439553
Acadia,1995,OCT,271606
Acadia,1995,NOV,54121
Acadia,1995,DEC,14810
Acadia,1995,Total_visitors,2845378
Acadia,1994,JAN,13364
Acadia,1994,FEB,18112
Acadia,1994,MAR,29086
Acadia,1994,APR,58788
Acadia,1994,MAY,182781
Acadia,1994,JUN,311803
Acadia,1994,JUL,617622
Acadia,1994,AUG,720079
Acadia,1994,SEP,421106
Acadia,1994,OCT,268779
Acadia,1994,NOV,48907
Acadia,1994,DEC,20322
Acadia,1994,Total_visitors,2710749
Acadia,1993,JAN,19402
Acadia,1993,FEB,15556
Acadia,1993,MAR,29040
Acadia,1993,APR,57707
Acadia,1993,MAY,192823
Acadia,1993,JUN,300647
Acadia,1993,JUL,586449
Acadia,1993,AUG,719671
Acadia,1993,SEP,417317
Acadia,1993,OCT,254615
Acadia,1993,NOV,43755
Acadia,1993,DEC,19052
Acadia,1993,Total_visitors,2656034
Acadia,1992,JAN,17510
Acadia,1992,FEB,21110
Acadia,1992,MAR,30312
Acadia,1992,APR,63276
Acadia,1992,MAY,164400
Acadia,1992,JUN,262173
Acadia,1992,JUL,539109
Acadia,1992,AUG,615843
Acadia,1992,SEP,391798
Acadia,1992,OCT,211573
Acadia,1992,NOV,46316
Acadia,1992,DEC,18693
Acadia,1992,Total_visitors,2382113
Acadia,1991,JAN,24588
Acadia,1991,FEB,14667
Acadia,1991,MAR,31291
Acadia,1991,APR,75738
Acadia,1991,MAY,157252
Acadia,1991,JUN,295348
Acadia,1991,JUL,574529
Acadia,1991,AUG,640990
Acadia,1991,SEP,377904
Acadia,1991,OCT,224497
Acadia,1991,NOV,45518
Acadia,1991,DEC,13535
Acadia,1991,Total_visitors,2475857
Acadia,1990,JAN,16084
Acadia,1990,FEB,13383
Acadia,1990,MAR,30060
Acadia,1990,APR,17898
Acadia,1990,MAY,148090
Acadia,1990,JUN,290533
Acadia,1990,JUL,554953
Acadia,1990,AUG,645522
Acadia,1990,SEP,355864
Acadia,1990,OCT,207770
Acadia,1990,NOV,47633
Acadia,1990,DEC,11801
Acadia,1990,Total_visitors,2339591
Acadia,1989,JAN,41114
Acadia,1989,FEB,42012
Acadia,1989,MAR,74773
Acadia,1989,APR,324714
Acadia,1989,MAY,579272
Acadia,1989,JUN,704488
Acadia,1989,JUL,999535
Acadia,1989,AUG,1045060
Acadia,1989,SEP,666669
Acadia,1989,OCT,610334
Acadia,1989,NOV,302857
Acadia,1989,DEC,50124
Acadia,1989,Total_visitors,5440952
Acadia,1988,JAN,43462
Acadia,1988,FEB,30060
Acadia,1988,MAR,54253
Acadia,1988,APR,223653
Acadia,1988,MAY,448299
Acadia,1988,JUN,582015
Acadia,1988,JUL,799802
Acadia,1988,AUG,909762
Acadia,1988,SEP,601530
Acadia,1988,OCT,455637
Acadia,1988,NOV,303503
Acadia,1988,DEC,50307
Acadia,1988,Total_visitors,4502283
Acadia,1987,JAN,35579
Acadia,1987,FEB,35766
Acadia,1987,MAR,56924
Acadia,1987,APR,292358
Acadia,1987,MAY,444265
Acadia,1987,JUN,523486
Acadia,1987,JUL,751309
Acadia,1987,AUG,786970
Acadia,1987,SEP,562309
Acadia,1987,OCT,444810
Acadia,1987,NOV,299699
Acadia,1987,DEC,54679
Acadia,1987,Total_visitors,4288154
Acadia,1986,JAN,28369
Acadia,1986,FEB,33055
Acadia,1986,MAR,47390
Acadia,1986,APR,257926
Acadia,1986,MAY,411604
Acadia,1986,JUN,486835
Acadia,1986,JUL,717864
Acadia,1986,AUG,809273
Acadia,1986,SEP,488247
Acadia,1986,OCT,407396
Acadia,1986,NOV,204770
Acadia,1986,DEC,36325
Acadia,1986,Total_visitors,3929054
Acadia,1985,JAN,31360
Acadia,1985,FEB,23261
Acadia,1985,MAR,46315
Acadia,1985,APR,261410
Acadia,1985,MAY,341775
Acadia,1985,JUN,432926
Acadia,1985,JUL,725951
Acadia,1985,AUG,816294
Acadia,1985,SEP,451026
Acadia,1985,OCT,373037
Acadia,1985,NOV,206970
Acadia,1985,DEC,35245
Acadia,1985,Total_visitors,3745570
Acadia,1984,JAN,24273
Acadia,1984,FEB,26185
Acadia,1984,MAR,37289
Acadia,1984,APR,229638
Acadia,1984,MAY,271964
Acadia,1984,JUN,458908
Acadia,1984,JUL,790392
Acadia,1984,AUG,865843
Acadia,1984,SEP,443622
Acadia,1984,OCT,361873
Acadia,1984,NOV,194735
Acadia,1984,DEC,30041
Acadia,1984,Total_visitors,3734763
Acadia,1983,JAN,23771
Acadia,1983,FEB,24667
Acadia,1983,MAR,25576
Acadia,1983,APR,207347
Acadia,1983,MAY,287861
Acadia,1983,JUN,435142
Acadia,1983,JUL,916474
Acadia,1983,AUG,715624
Acadia,1983,SEP,668981
Acadia,1983,OCT,529524
Acadia,1983,NOV,262444
Acadia,1983,DEC,27228
Acadia,1983,Total_visitors,4124639
Acadia,1982,JAN,21425
Acadia,1982,FEB,22210
Acadia,1982,MAR,36866
Acadia,1982,APR,193208
Acadia,1982,MAY,261452
Acadia,1982,JUN,404915
Acadia,1982,JUL,737860
Acadia,1982,AUG,574164
Acadia,1982,SEP,541721
Acadia,1982,OCT,446170
Acadia,1982,NOV,303753
Acadia,1982,DEC,28370
Acadia,1982,Total_visitors,3572114
Acadia,1981,JAN,23330
Acadia,1981,FEB,16207
Acadia,1981,MAR,21923
Acadia,1981,APR,188071
Acadia,1981,MAY,212500
Acadia,1981,JUN,366518
Acadia,1981,JUL,545981
Acadia,1981,AUG,616233
Acadia,1981,SEP,463823
Acadia,1981,OCT,313788
Acadia,1981,NOV,203741
Acadia,1981,DEC,25857
Acadia,1981,Total_visitors,2997972
Acadia,1980,JAN,8966
Acadia,1980,FEB,8225
Acadia,1980,MAR,7505
Acadia,1980,APR,182879
Acadia,1980,MAY,209301
Acadia,1980,JUN,359552
Acadia,1980,JUL,533885
Acadia,1980,AUG,633067
Acadia,1980,SEP,282636
Acadia,1980,OCT,332937
Acadia,1980,NOV,200461
Acadia,1980,DEC,20252
Acadia,1980,Total_visitors,2779666
Acadia,1979,JAN,6011
Acadia,1979,FEB,5243
Acadia,1979,MAR,11165
Acadia,1979,APR,219351
Acadia,1979,MAY,339416
Acadia,1979,JUN,543205
Acadia,1979,JUL,383341
Acadia,1979,AUG,466928
Acadia,1979,SEP,320138
Acadia,1979,OCT,300976
Acadia,1979,NOV,183750
Acadia,1979,DEC,7842
Acadia,1979,Total_visitors,2787366
Arches,2019,JAN,116
Arches,2019,FEB,2284
Arches,2019,MAR,5725
Arches,2019,APR,14285
Arches,2019,MAY,13468
Arches,2019,JUN,14108
Arches,2019,JUL,14600
Arches,2019,AUG,10358
Arches,2019,SEP,10634
Arches,2019,OCT,8820
Arches,2019,NOV,4811
Arches,2019,DEC,3188
Arches,2019,Total_visitors,102397
Arches,2018,JAN,1532
Arches,2018,FEB,2588
Arches,2018,MAR,6067
Arches,2018,APR,12237
Arches,2018,MAY,13633
Arches,2018,JUN,19680
Arches,2018,JUL,14484
Arches,2018,AUG,10603
Arches,2018,SEP,8311
Arches,2018,OCT,8760
Arches,2018,NOV,4640
Arches,2018,DEC,509
Arches,2018,Total_visitors,103044
Arches,2017,JAN,983
Arches,2017,FEB,2243
Arches,2017,MAR,5233
Arches,2017,APR,14087
Arches,2017,MAY,12309
Arches,2017,JUN,17615
Arches,2017,JUL,15640
Arches,2017,AUG,14730
Arches,2017,SEP,11906
Arches,2017,OCT,10654
Arches,2017,NOV,5518
Arches,2017,DEC,3042
Arches,2017,Total_visitors,113960
Arches,2016,JAN,3831
Arches,2016,FEB,4723
Arches,2016,MAR,26491
Arches,2016,APR,32714
Arches,2016,MAY,33602
Arches,2016,JUN,40858
Arches,2016,JUL,45410
Arches,2016,AUG,31201
Arches,2016,SEP,28784
Arches,2016,OCT,31181
Arches,2016,NOV,16475
Arches,2016,DEC,7869
Arches,2016,Total_visitors,303139
Arches,2015,JAN,4603
Arches,2015,FEB,3497
Arches,2015,MAR,14118
Arches,2015,APR,141819
Arches,2015,MAY,45075
Arches,2015,JUN,43243
Arches,2015,JUL,47805
Arches,2015,AUG,34417
Arches,2015,SEP,30186
Arches,2015,OCT,29340
Arches,2015,NOV,11981
Arches,2015,DEC,6556
Arches,2015,Total_visitors,412640
Arches,2014,JAN,3883
Arches,2014,FEB,3026
Arches,2014,MAR,12859
Arches,2014,APR,35419
Arches,2014,MAY,37288
Arches,2014,JUN,34846
Arches,2014,JUL,43560
Arches,2014,AUG,33693
Arches,2014,SEP,26271
Arches,2014,OCT,29061
Arches,2014,NOV,12636
Arches,2014,DEC,6234
Arches,2014,Total_visitors,278776
Arches,2013,JAN,5058
Arches,2013,FEB,5075
Arches,2013,MAR,18604
Arches,2013,APR,38996
Arches,2013,MAY,49874
Arches,2013,JUN,45141
Arches,2013,JUL,49764
Arches,2013,AUG,37720
Arches,2013,SEP,32444
Arches,2013,OCT,14450
Arches,2013,NOV,14552
Arches,2013,DEC,5982
Arches,2013,Total_visitors,317660
Arches,2012,JAN,7859
Arches,2012,FEB,5035
Arches,2012,MAR,16702
Arches,2012,APR,42007
Arches,2012,MAY,42328
Arches,2012,JUN,43385
Arches,2012,JUL,45354
Arches,2012,AUG,33108
Arches,2012,SEP,31277
Arches,2012,OCT,29091
Arches,2012,NOV,17574
Arches,2012,DEC,6948
Arches,2012,Total_visitors,320668
Arches,2011,JAN,3636
Arches,2011,FEB,4722
Arches,2011,MAR,14778
Arches,2011,APR,40180
Arches,2011,MAY,29151
Arches,2011,JUN,22413
Arches,2011,JUL,31464
Arches,2011,AUG,34269
Arches,2011,SEP,27932
Arches,2011,OCT,29833
Arches,2011,NOV,14327
Arches,2011,DEC,6212
Arches,2011,Total_visitors,258917
Arches,2010,JAN,3443
Arches,2010,FEB,2925
Arches,2010,MAR,13638
Arches,2010,APR,33294
Arches,2010,MAY,27693
Arches,2010,JUN,20430
Arches,2010,JUL,30810
Arches,2010,AUG,20421
Arches,2010,SEP,19331
Arches,2010,OCT,26338
Arches,2010,NOV,12716
Arches,2010,DEC,5181
Arches,2010,Total_visitors,216220
Arches,2009,JAN,3700
Arches,2009,FEB,4946
Arches,2009,MAR,12815
Arches,2009,APR,18202
Arches,2009,MAY,28245
Arches,2009,JUN,18940
Arches,2009,JUL,27126
Arches,2009,AUG,18259
Arches,2009,SEP,18994
Arches,2009,OCT,18000
Arches,2009,NOV,11474
Arches,2009,DEC,4742
Arches,2009,Total_visitors,185443
Arches,2008,JAN,3436
Arches,2008,FEB,4127
Arches,2008,MAR,9396
Arches,2008,APR,13305
Arches,2008,MAY,21918
Arches,2008,JUN,18855
Arches,2008,JUL,22348
Arches,2008,AUG,14645
Arches,2008,SEP,13055
Arches,2008,OCT,17721
Arches,2008,NOV,11654
Arches,2008,DEC,28288
Arches,2008,Total_visitors,178748
Arches,2007,JAN,3444
Arches,2007,FEB,2990
Arches,2007,MAR,7702
Arches,2007,APR,16338
Arches,2007,MAY,19589
Arches,2007,JUN,19387
Arches,2007,JUL,22571
Arches,2007,AUG,15600
Arches,2007,SEP,17881
Arches,2007,OCT,12975
Arches,2007,NOV,7295
Arches,2007,DEC,3483
Arches,2007,Total_visitors,149255
Arches,2006,JAN,8432
Arches,2006,FEB,3781
Arches,2006,MAR,7160
Arches,2006,APR,15034
Arches,2006,MAY,17305
Arches,2006,JUN,19162
Arches,2006,JUL,21351
Arches,2006,AUG,13392
Arches,2006,SEP,14395
Arches,2006,OCT,11966
Arches,2006,NOV,6737
Arches,2006,DEC,7089
Arches,2006,Total_visitors,145804
Arches,2005,JAN,2688
Arches,2005,FEB,3306
Arches,2005,MAR,7578
Arches,2005,APR,18064
Arches,2005,MAY,17419
Arches,2005,JUN,18840
Arches,2005,JUL,21963
Arches,2005,AUG,15120
Arches,2005,SEP,11920
Arches,2005,OCT,10781
Arches,2005,NOV,5591
Arches,2005,DEC,3557
Arches,2005,Total_visitors,136827
Arches,2004,JAN,3196
Arches,2004,FEB,3841
Arches,2004,MAR,8328
Arches,2004,APR,15632
Arches,2004,MAY,26848
Arches,2004,JUN,20050
Arches,2004,JUL,21367
Arches,2004,AUG,15941
Arches,2004,SEP,12136
Arches,2004,OCT,14731
Arches,2004,NOV,6765
Arches,2004,DEC,3618
Arches,2004,Total_visitors,152453
Arches,2003,JAN,3180
Arches,2003,FEB,2066
Arches,2003,MAR,7774
Arches,2003,APR,16963
Arches,2003,MAY,17741
Arches,2003,JUN,20948
Arches,2003,JUL,22424
Arches,2003,AUG,19056
Arches,2003,SEP,18849
Arches,2003,OCT,14406
Arches,2003,NOV,8114
Arches,2003,DEC,3510
Arches,2003,Total_visitors,155031
Arches,2002,JAN,3109
Arches,2002,FEB,4311
Arches,2002,MAR,9439
Arches,2002,APR,21584
Arches,2002,MAY,23790
Arches,2002,JUN,23899
Arches,2002,JUL,23763
Arches,2002,AUG,21759
Arches,2002,SEP,18016
Arches,2002,OCT,16276
Arches,2002,NOV,7454
Arches,2002,DEC,3819
Arches,2002,Total_visitors,177219
Arches,2001,JAN,3323
Arches,2001,FEB,5013
Arches,2001,MAR,8843
Arches,2001,APR,21767
Arches,2001,MAY,25066
Arches,2001,JUN,26321
Arches,2001,JUL,29235
Arches,2001,AUG,22507
Arches,2001,SEP,15983
Arches,2001,OCT,17960
Arches,2001,NOV,9558
Arches,2001,DEC,4846
Arches,2001,Total_visitors,190422
Arches,2000,JAN,3194
Arches,2000,FEB,4732
Arches,2000,MAR,9654
Arches,2000,APR,20566
Arches,2000,MAY,21043
Arches,2000,JUN,28009
Arches,2000,JUL,32663
Arches,2000,AUG,24032
Arches,2000,SEP,18649
Arches,2000,OCT,21770
Arches,2000,NOV,8664
Arches,2000,DEC,3387
Arches,2000,Total_visitors,196363
Arches,1999,JAN,3754
Arches,1999,FEB,4779
Arches,1999,MAR,7966
Arches,1999,APR,21690
Arches,1999,MAY,27105
Arches,1999,JUN,28932
Arches,1999,JUL,29371
Arches,1999,AUG,24592
Arches,1999,SEP,18035
Arches,1999,OCT,19140
Arches,1999,NOV,8943
Arches,1999,DEC,4358
Arches,1999,Total_visitors,198665
Arches,1998,JAN,4086
Arches,1998,FEB,4811
Arches,1998,MAR,9875
Arches,1998,APR,20605
Arches,1998,MAY,22188
Arches,1998,JUN,26658
Arches,1998,JUL,30566
Arches,1998,AUG,25173
Arches,1998,SEP,20925
Arches,1998,OCT,22010
Arches,1998,NOV,9600
Arches,1998,DEC,5377
Arches,1998,Total_visitors,201874
Arches,1997,JAN,3577
Arches,1997,FEB,5569
Arches,1997,MAR,11228
Arches,1997,APR,19444
Arches,1997,MAY,25784
Arches,1997,JUN,27734
Arches,1997,JUL,30019
Arches,1997,AUG,27793
Arches,1997,SEP,18957
Arches,1997,OCT,20731
Arches,1997,NOV,9379
Arches,1997,DEC,4647
Arches,1997,Total_visitors,204862
Arches,1996,JAN,2304
Arches,1996,FEB,3582
Arches,1996,MAR,9832
Arches,1996,APR,24490
Arches,1996,MAY,24878
Arches,1996,JUN,27456
Arches,1996,JUL,32581
Arches,1996,AUG,27350
Arches,1996,SEP,19451
Arches,1996,OCT,21010
Arches,1996,NOV,8146
Arches,1996,DEC,4858
Arches,1996,Total_visitors,205938
Arches,1995,JAN,4060
Arches,1995,FEB,4935
Arches,1995,MAR,11335
Arches,1995,APR,29514
Arches,1995,MAY,27393
Arches,1995,JUN,29604
Arches,1995,JUL,35743
Arches,1995,AUG,27215
Arches,1995,SEP,22129
Arches,1995,OCT,22732
Arches,1995,NOV,6960
Arches,1995,DEC,1668
Arches,1995,Total_visitors,223288
Arches,1994,JAN,4017
Arches,1994,FEB,5694
Arches,1994,MAR,12995
Arches,1994,APR,25810
Arches,1994,MAY,32844
Arches,1994,JUN,33003
Arches,1994,JUL,43647
Arches,1994,AUG,35622
Arches,1994,SEP,23459
Arches,1994,OCT,33909
Arches,1994,NOV,13860
Arches,1994,DEC,8908
Arches,1994,Total_visitors,273768
Arches,1993,JAN,7258
Arches,1993,FEB,7628
Arches,1993,MAR,11609
Arches,1993,APR,15693
Arches,1993,MAY,20761
Arches,1993,JUN,27365
Arches,1993,JUL,38402
Arches,1993,AUG,34907
Arches,1993,SEP,13573
Arches,1993,OCT,19832
Arches,1993,NOV,8470
Arches,1993,DEC,6059
Arches,1993,Total_visitors,211557
Arches,1992,JAN,7463
Arches,1992,FEB,9736
Arches,1992,MAR,17693
Arches,1992,APR,32050
Arches,1992,MAY,37642
Arches,1992,JUN,37297
Arches,1992,JUL,45661
Arches,1992,AUG,41085
Arches,1992,SEP,26967
Arches,1992,OCT,36020
Arches,1992,NOV,13153
Arches,1992,DEC,7154
Arches,1992,Total_visitors,311921
Arches,1991,JAN,7938
Arches,1991,FEB,9517
Arches,1991,MAR,21922
Arches,1991,APR,34524
Arches,1991,MAY,38500
Arches,1991,JUN,36178
Arches,1991,JUL,41865
Arches,1991,AUG,33845
Arches,1991,SEP,31522
Arches,1991,OCT,41036
Arches,1991,NOV,14569
Arches,1991,DEC,10252
Arches,1991,Total_visitors,321668
Arches,1990,JAN,8098
Arches,1990,FEB,8844
Arches,1990,MAR,18115
Arches,1990,APR,53067
Arches,1990,MAY,39174
Arches,1990,JUN,52654
Arches,1990,JUL,66389
Arches,1990,AUG,48808
Arches,1990,SEP,31282
Arches,1990,OCT,46319
Arches,1990,NOV,19953
Arches,1990,DEC,10244
Arches,1990,Total_visitors,402947
Arches,1989,JAN,8007
Arches,1989,FEB,6494
Arches,1989,MAR,20082
Arches,1989,APR,29670
Arches,1989,MAY,44572
Arches,1989,JUN,51857
Arches,1989,JUL,63590
Arches,1989,AUG,53919
Arches,1989,SEP,33485
Arches,1989,OCT,44001
Arches,1989,NOV,16356
Arches,1989,DEC,5407
Arches,1989,Total_visitors,377440
Arches,1988,JAN,5454
Arches,1988,FEB,7570
Arches,1988,MAR,16093
Arches,1988,APR,32441
Arches,1988,MAY,39338
Arches,1988,JUN,39771
Arches,1988,JUL,44647
Arches,1988,AUG,37794
Arches,1988,SEP,24602
Arches,1988,OCT,38917
Arches,1988,NOV,17347
Arches,1988,DEC,8719
Arches,1988,Total_visitors,312693
Arches,1987,JAN,4491
Arches,1987,FEB,5421
Arches,1987,MAR,15680
Arches,1987,APR,23861
Arches,1987,MAY,36117
Arches,1987,JUN,47144
Arches,1987,JUL,57637
Arches,1987,AUG,51662
Arches,1987,SEP,29513
Arches,1987,OCT,41865
Arches,1987,NOV,14407
Arches,1987,DEC,8277
Arches,1987,Total_visitors,336075
Arches,1986,JAN,5112
Arches,1986,FEB,5125
Arches,1986,MAR,14943
Arches,1986,APR,23191
Arches,1986,MAY,31908
Arches,1986,JUN,39999
Arches,1986,JUL,55202
Arches,1986,AUG,56141
Arches,1986,SEP,28107
Arches,1986,OCT,39343
Arches,1986,NOV,16027
Arches,1986,DEC,8686
Arches,1986,Total_visitors,323784
Arches,1985,JAN,3727
Arches,1985,FEB,5403
Arches,1985,MAR,13798
Arches,1985,APR,26169
Arches,1985,MAY,33401
Arches,1985,JUN,30782
Arches,1985,JUL,52543
Arches,1985,AUG,30911
Arches,1985,SEP,24393
Arches,1985,OCT,29682
Arches,1985,NOV,11190
Arches,1985,DEC,15614
Arches,1985,Total_visitors,277613
Arches,1984,JAN,4566
Arches,1984,FEB,5400
Arches,1984,MAR,12542
Arches,1984,APR,32022
Arches,1984,MAY,34559
Arches,1984,JUN,47030
Arches,1984,JUL,58248
Arches,1984,AUG,51069
Arches,1984,SEP,25505
Arches,1984,OCT,29568
Arches,1984,NOV,10713
Arches,1984,DEC,6805
Arches,1984,Total_visitors,318027
Arches,1983,JAN,4307
Arches,1983,FEB,3978
Arches,1983,MAR,13975
Arches,1983,APR,19924
Arches,1983,MAY,26360
Arches,1983,JUN,35745
Arches,1983,JUL,38495
Arches,1983,AUG,34162
Arches,1983,SEP,22598
Arches,1983,OCT,27910
Arches,1983,NOV,13470
Arches,1983,DEC,5353
Arches,1983,Total_visitors,246277
Arches,1982,JAN,1786
Arches,1982,FEB,3693
Arches,1982,MAR,9931
Arches,1982,APR,26026
Arches,1982,MAY,28660
Arches,1982,JUN,29519
Arches,1982,JUL,36905
Arches,1982,AUG,36510
Arches,1982,SEP,23510
Arches,1982,OCT,26607
Arches,1982,NOV,11392
